model,dataset,definition,outcome,scope,n_seeds,n_problems,numerator_count,denominator_count,estimate,binomial_wilson95_lower,binomial_wilson95_upper,cluster_ci95_lower,cluster_ci95_upper,contrast
qwen,gsm8k,complete_plurality_correct,harm,leave_out:314159,2,400,2.0,754.0,0.002652519893899204,0.0007277182674284774,0.009619378383758325,0.0,0.006675567423230975,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,759.0,0.0,0.0,0.0050357237093966835,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,1133.0,0.0,0.0,0.003379062921121009,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,753.0,0.0,4.336808689942018e-19,0.005075645336184228,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,754.0,0.0,0.0,0.005068947833326463,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,759.0,0.0,0.0,0.0050357237093966835,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,possible_harm,all_seeds,3,400,4.0,1133.0,0.00353045013239188,0.0013737535835723126,0.009042350376057991,0.0,0.008115419296663661,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,possible_harm,leave_out:42,2,400,3.0,753.0,0.00398406374501992,0.0013558465417943524,0.011647482895296775,0.0,0.010638297872340425,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,possible_harm,leave_out:314159,2,400,3.0,754.0,0.003978779840848806,0.0013540471360077196,0.01163212392410925,0.0,0.009234828496042216,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,possible_harm,leave_out:271828,2,400,2.0,759.0,0.002635046113306983,0.0007229223637669323,0.00955635484386745,0.0,0.006640106241699867,A_to_C_combined
qwen,gsm8k,complete_all_correct,harm,all_seeds,3,400,0.0,1081.0,0.0,0.0,0.0035410324609736837,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,harm,leave_out:42,2,400,0.0,721.0,0.0,0.0,0.0052997228206898075,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,harm,leave_out:314159,2,400,0.0,718.0,0.0,0.0,0.005321748666210019,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,harm,leave_out:271828,2,400,0.0,723.0,0.0,4.336808689942018e-19,0.005285139935367639,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,certain_harm,all_seeds,3,400,0.0,1081.0,0.0,0.0,0.0035410324609736837,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,721.0,0.0,0.0,0.0052997228206898075,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,718.0,0.0,0.0,0.005321748666210019,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,723.0,0.0,4.336808689942018e-19,0.005285139935367639,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,possible_harm,all_seeds,3,400,0.0,1081.0,0.0,0.0,0.0035410324609736837,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,721.0,0.0,0.0,0.0052997228206898075,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,718.0,0.0,0.0,0.005321748666210019,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,723.0,0.0,4.336808689942018e-19,0.005285139935367639,0.0,0.0,A_to_C_combined
qwen,gsm8k,complete_plurality_correct,harm,all_seeds,3,400,0.0,1133.0,0.0,0.0,0.003379062921121009,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,harm,leave_out:42,2,400,0.0,753.0,0.0,4.336808689942018e-19,0.005075645336184228,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,harm,leave_out:314159,2,400,0.0,754.0,0.0,0.0,0.005068947833326463,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,759.0,0.0,0.0,0.0050357237093966835,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,1133.0,0.0,0.0,0.003379062921121009,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,753.0,0.0,4.336808689942018e-19,0.005075645336184228,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,754.0,0.0,0.0,0.005068947833326463,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,759.0,0.0,0.0,0.0050357237093966835,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,possible_harm,all_seeds,3,400,3.0,1133.0,0.00264783759929391,0.000900903430212454,0.007755940269790526,0.0,0.006161971830985915,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,possible_harm,leave_out:42,2,400,2.0,753.0,0.0026560424966799467,0.0007286850942114752,0.009632082975910686,0.0,0.0066844919786096255,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,possible_harm,leave_out:314159,2,400,2.0,754.0,0.002652519893899204,0.0007277182674284774,0.009619378383758325,0.0,0.006675567423230975,B_to_C_tokens
qwen,gsm8k,complete_plurality_correct,possible_harm,leave_out:271828,2,400,2.0,759.0,0.002635046113306983,0.0007229223637669323,0.00955635484386745,0.0,0.006640106241699867,B_to_C_tokens
qwen,gsm8k,complete_all_correct,harm,all_seeds,3,400,0.0,1081.0,0.0,0.0,0.0035410324609736837,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,harm,leave_out:42,2,400,0.0,721.0,0.0,0.0,0.0052997228206898075,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,harm,leave_out:314159,2,400,0.0,718.0,0.0,0.0,0.005321748666210019,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,harm,leave_out:271828,2,400,0.0,723.0,0.0,4.336808689942018e-19,0.005285139935367639,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,certain_harm,all_seeds,3,400,0.0,1081.0,0.0,0.0,0.0035410324609736837,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,721.0,0.0,0.0,0.0052997228206898075,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,718.0,0.0,0.0,0.005321748666210019,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,723.0,0.0,4.336808689942018e-19,0.005285139935367639,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,possible_harm,all_seeds,3,400,0.0,1081.0,0.0,0.0,0.0035410324609736837,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,721.0,0.0,0.0,0.0052997228206898075,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,718.0,0.0,0.0,0.005321748666210019,0.0,0.0,B_to_C_tokens
qwen,gsm8k,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,723.0,0.0,4.336808689942018e-19,0.005285139935367639,0.0,0.0,B_to_C_tokens
qwen,math,complete_plurality_correct,harm,all_seeds,3,400,3.0,718.0,0.004178272980501393,0.0014219856921922963,0.01221183749769842,0.0,0.011347517730496455,A_to_B_resampling
qwen,math,complete_plurality_correct,harm,leave_out:42,2,400,2.0,475.0,0.004210526315789474,0.0011554386215209753,0.015220459238297422,0.0,0.010846576440630001,A_to_B_resampling
qwen,math,complete_plurality_correct,harm,leave_out:314159,2,400,2.0,478.0,0.0041841004184100415,0.001148182165571221,0.015125757482308138,0.0,0.010822510822510822,A_to_B_resampling
qwen,math,complete_plurality_correct,harm,leave_out:271828,2,400,2.0,483.0,0.004140786749482402,0.001136288518484488,0.014970513148918636,0.0,0.013015184381778741,A_to_B_resampling
qwen,math,complete_plurality_correct,certain_harm,all_seeds,3,400,3.0,718.0,0.004178272980501393,0.0014219856921922963,0.01221183749769842,0.0,0.011347517730496455,A_to_B_resampling
qwen,math,complete_plurality_correct,certain_harm,leave_out:42,2,400,2.0,475.0,0.004210526315789474,0.0011554386215209753,0.015220459238297422,0.0,0.010846576440630001,A_to_B_resampling
qwen,math,complete_plurality_correct,certain_harm,leave_out:314159,2,400,2.0,478.0,0.0041841004184100415,0.001148182165571221,0.015125757482308138,0.0,0.010822510822510822,A_to_B_resampling
qwen,math,complete_plurality_correct,certain_harm,leave_out:271828,2,400,2.0,483.0,0.004140786749482402,0.001136288518484488,0.014970513148918636,0.0,0.013015184381778741,A_to_B_resampling
qwen,math,complete_plurality_correct,possible_harm,all_seeds,3,400,5.0,718.0,0.006963788300835654,0.0029780750948922297,0.016197131110785613,0.0,0.016516826744099464,A_to_B_resampling
qwen,math,complete_plurality_correct,possible_harm,leave_out:42,2,400,3.0,475.0,0.00631578947368421,0.002150215436555289,0.018402430203051563,0.0,0.017167381974248927,A_to_B_resampling
qwen,math,complete_plurality_correct,possible_harm,leave_out:314159,2,400,3.0,478.0,0.006276150627615063,0.0021367061271909335,0.018287976391372477,0.0,0.014675052410901468,A_to_B_resampling
qwen,math,complete_plurality_correct,possible_harm,leave_out:271828,2,400,4.0,483.0,0.008281573498964804,0.0032251200682673446,0.02109790872508648,0.0,0.01988148542374073,A_to_B_resampling
qwen,math,complete_all_correct,harm,all_seeds,3,400,0.0,672.0,0.0,0.0,0.005683964442485159,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,harm,leave_out:42,2,400,0.0,446.0,0.0,8.673617379884035e-19,0.008539583769723903,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,harm,leave_out:314159,2,400,0.0,450.0,0.0,0.0,0.00846431886297066,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,harm,leave_out:271828,2,400,0.0,448.0,0.0,0.0,0.008501784742640323,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,certain_harm,all_seeds,3,400,0.0,672.0,0.0,0.0,0.005683964442485159,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,446.0,0.0,8.673617379884035e-19,0.008539583769723903,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,450.0,0.0,0.0,0.00846431886297066,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,448.0,0.0,0.0,0.008501784742640323,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,possible_harm,all_seeds,3,400,0.0,672.0,0.0,0.0,0.005683964442485159,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,446.0,0.0,8.673617379884035e-19,0.008539583769723903,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,450.0,0.0,0.0,0.00846431886297066,0.0,0.0,A_to_B_resampling
qwen,math,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,448.0,0.0,0.0,0.008501784742640323,0.0,0.0,A_to_B_resampling
qwen,math,complete_plurality_correct,harm,all_seeds,3,400,2.0,718.0,0.002785515320334262,0.0007642214309571431,0.010098910251040004,0.0,0.0071841664599354964,A_to_C_combined
qwen,math,complete_plurality_correct,harm,leave_out:42,2,400,2.0,475.0,0.004210526315789474,0.0011554386215209753,0.015220459238297422,0.0,0.010846576440630001,A_to_C_combined
qwen,math,complete_plurality_correct,harm,leave_out:314159,2,400,1.0,478.0,0.0020920502092050207,0.0003693937384498516,0.011753803038745455,0.0,0.0066518847006651885,A_to_C_combined
qwen,math,complete_plurality_correct,harm,leave_out:271828,2,400,1.0,483.0,0.002070393374741201,0.00036556880775304515,0.011633119296674722,0.0,0.006507592190889371,A_to_C_combined
qwen,math,complete_plurality_correct,certain_harm,all_seeds,3,400,2.0,718.0,0.002785515320334262,0.0007642214309571431,0.010098910251040004,0.0,0.0071841664599354964,A_to_C_combined
qwen,math,complete_plurality_correct,certain_harm,leave_out:42,2,400,2.0,475.0,0.004210526315789474,0.0011554386215209753,0.015220459238297422,0.0,0.010846576440630001,A_to_C_combined
qwen,math,complete_plurality_correct,certain_harm,leave_out:314159,2,400,1.0,478.0,0.0020920502092050207,0.0003693937384498516,0.011753803038745455,0.0,0.0066518847006651885,A_to_C_combined
qwen,math,complete_plurality_correct,certain_harm,leave_out:271828,2,400,1.0,483.0,0.002070393374741201,0.00036556880775304515,0.011633119296674722,0.0,0.006507592190889371,A_to_C_combined
qwen,math,complete_plurality_correct,possible_harm,all_seeds,3,400,4.0,718.0,0.005571030640668524,0.0021685345308613945,0.014235980166922882,0.0,0.013440860215053764,A_to_C_combined
qwen,math,complete_plurality_correct,possible_harm,leave_out:42,2,400,3.0,475.0,0.00631578947368421,0.002150215436555289,0.018402430203051563,0.0,0.017167381974248927,A_to_C_combined
qwen,math,complete_plurality_correct,possible_harm,leave_out:314159,2,400,2.0,478.0,0.0041841004184100415,0.001148182165571221,0.015125757482308138,0.0,0.010846576440630001,A_to_C_combined
qwen,math,complete_plurality_correct,possible_harm,leave_out:271828,2,400,3.0,483.0,0.006211180124223602,0.002114563929092945,0.01810035130128553,0.0,0.014492753623188406,A_to_C_combined
qwen,math,complete_all_correct,harm,all_seeds,3,400,0.0,672.0,0.0,0.0,0.005683964442485159,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,harm,leave_out:42,2,400,0.0,446.0,0.0,8.673617379884035e-19,0.008539583769723903,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,harm,leave_out:314159,2,400,0.0,450.0,0.0,0.0,0.00846431886297066,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,harm,leave_out:271828,2,400,0.0,448.0,0.0,0.0,0.008501784742640323,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,certain_harm,all_seeds,3,400,0.0,672.0,0.0,0.0,0.005683964442485159,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,446.0,0.0,8.673617379884035e-19,0.008539583769723903,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,450.0,0.0,0.0,0.00846431886297066,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,448.0,0.0,0.0,0.008501784742640323,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,possible_harm,all_seeds,3,400,0.0,672.0,0.0,0.0,0.005683964442485159,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,446.0,0.0,8.673617379884035e-19,0.008539583769723903,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,450.0,0.0,0.0,0.00846431886297066,0.0,0.0,A_to_C_combined
qwen,math,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,448.0,0.0,0.0,0.008501784742640323,0.0,0.0,A_to_C_combined
qwen,math,complete_plurality_correct,harm,all_seeds,3,400,0.0,718.0,0.0,0.0,0.005321748666210019,0.0,0.0,B_to_C_tokens
qwen,math,complete_plurality_correct,harm,leave_out:42,2,400,0.0,475.0,0.0,8.673617379884035e-19,0.008022402300241482,0.0,0.0,B_to_C_tokens
qwen,math,complete_plurality_correct,harm,leave_out:314159,2,400,0.0,478.0,0.0,0.0,0.007972453906511252,0.0,0.0,B_to_C_tokens
qwen,math,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,483.0,0.0,8.673617379884035e-19,0.007890574541452415,0.0,0.0,B_to_C_tokens
qwen,math,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,718.0,0.0,0.0,0.005321748666210019,0.0,0.0,B_to_C_tokens
qwen,math,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,475.0,0.0,8.673617379884035e-19,0.008022402300241482,0.0,0.0,B_to_C_tokens
qwen,math,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,478.0,0.0,0.0,0.007972453906511252,0.0,0.0,B_to_C_tokens
qwen,math,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,483.0,0.0,8.673617379884035e-19,0.007890574541452415,0.0,0.0,B_to_C_tokens
qwen,math,complete_plurality_correct,possible_harm,all_seeds,3,400,2.0,718.0,0.002785515320334262,0.0007642214309571431,0.010098910251040004,0.0,0.007204610951008645,B_to_C_tokens
qwen,math,complete_plurality_correct,possible_harm,leave_out:42,2,400,1.0,475.0,0.002105263157894737,0.00037172735886370056,0.011827422721166238,0.0,0.0066518847006651885,B_to_C_tokens
qwen,math,complete_plurality_correct,possible_harm,leave_out:314159,2,400,1.0,478.0,0.0020920502092050207,0.0003693937384498516,0.011753803038745455,0.0,0.00663716814159292,B_to_C_tokens
qwen,math,complete_plurality_correct,possible_harm,leave_out:271828,2,400,2.0,483.0,0.004140786749482402,0.001136288518484488,0.014970513148918636,0.0,0.01070721250608853,B_to_C_tokens
qwen,math,complete_all_correct,harm,all_seeds,3,400,0.0,672.0,0.0,0.0,0.005683964442485159,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,harm,leave_out:42,2,400,0.0,446.0,0.0,8.673617379884035e-19,0.008539583769723903,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,harm,leave_out:314159,2,400,0.0,450.0,0.0,0.0,0.00846431886297066,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,harm,leave_out:271828,2,400,0.0,448.0,0.0,0.0,0.008501784742640323,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,certain_harm,all_seeds,3,400,0.0,672.0,0.0,0.0,0.005683964442485159,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,446.0,0.0,8.673617379884035e-19,0.008539583769723903,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,450.0,0.0,0.0,0.00846431886297066,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,448.0,0.0,0.0,0.008501784742640323,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,possible_harm,all_seeds,3,400,0.0,672.0,0.0,0.0,0.005683964442485159,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,446.0,0.0,8.673617379884035e-19,0.008539583769723903,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,450.0,0.0,0.0,0.00846431886297066,0.0,0.0,B_to_C_tokens
qwen,math,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,448.0,0.0,0.0,0.008501784742640323,0.0,0.0,B_to_C_tokens
llama,all,strict_all_wrong,samecap_repair_plurality,all_seeds,3,800,4.0,115.0,0.034782608695652174,0.013607842790201302,0.08603296386263781,0.007142857142857143,0.07216494845360824,
llama,all,strict_all_wrong,samecap_repair_plurality,leave_out:42,2,800,2.0,78.0,0.02564102564102564,0.007060093472759224,0.08875270035675842,0.0,0.06756756756756757,
llama,all,strict_all_wrong,samecap_repair_plurality,leave_out:314159,2,800,2.0,75.0,0.02666666666666667,0.0073436890061313945,0.09211488187759148,0.0,0.06756756756756757,
llama,all,strict_all_wrong,samecap_repair_plurality,leave_out:271828,2,800,4.0,77.0,0.05194805194805195,0.020384718503645795,0.12609283142476915,0.010416666666666666,0.10843373493975904,
llama,all,strict_all_wrong,long_repair_plurality,all_seeds,3,800,4.0,115.0,0.034782608695652174,0.013607842790201302,0.08603296386263781,0.007142857142857143,0.07216494845360824,
llama,all,strict_all_wrong,long_repair_plurality,leave_out:42,2,800,2.0,78.0,0.02564102564102564,0.007060093472759224,0.08875270035675842,0.0,0.06756756756756757,
llama,all,strict_all_wrong,long_repair_plurality,leave_out:314159,2,800,2.0,75.0,0.02666666666666667,0.0073436890061313945,0.09211488187759148,0.0,0.06756756756756757,
llama,all,strict_all_wrong,long_repair_plurality,leave_out:271828,2,800,4.0,77.0,0.05194805194805195,0.020384718503645795,0.12609283142476915,0.010416666666666666,0.10843373493975904,
llama,all,strict_all_wrong,samecap_repair_any,all_seeds,3,800,22.0,115.0,0.19130434782608696,0.12986594771740817,0.27269944735129814,0.11206896551724138,0.27835051546391754,
llama,all,strict_all_wrong,samecap_repair_any,leave_out:42,2,800,17.0,78.0,0.21794871794871795,0.1407681204113414,0.3216070542981015,0.12,0.3253012048192771,
llama,all,strict_all_wrong,samecap_repair_any,leave_out:314159,2,800,13.0,75.0,0.17333333333333334,0.10419146268357259,0.27430811440519387,0.08602150537634409,0.2714285714285714,
llama,all,strict_all_wrong,samecap_repair_any,leave_out:271828,2,800,14.0,77.0,0.18181818181818182,0.11151253282220576,0.28236282872116136,0.0975609756097561,0.27586206896551724,
llama,all,strict_all_wrong,long_repair_any,all_seeds,3,800,22.0,115.0,0.19130434782608696,0.12986594771740817,0.27269944735129814,0.11206896551724138,0.27835051546391754,
llama,all,strict_all_wrong,long_repair_any,leave_out:42,2,800,17.0,78.0,0.21794871794871795,0.1407681204113414,0.3216070542981015,0.12,0.3253012048192771,
llama,all,strict_all_wrong,long_repair_any,leave_out:314159,2,800,13.0,75.0,0.17333333333333334,0.10419146268357259,0.27430811440519387,0.08602150537634409,0.2714285714285714,
llama,all,strict_all_wrong,long_repair_any,leave_out:271828,2,800,14.0,77.0,0.18181818181818182,0.11151253282220576,0.28236282872116136,0.0975609756097561,0.27586206896551724,
llama,all,strict_all_wrong,incremental_plurality_helpful,all_seeds,3,800,0.0,115.0,0.0,0.0,0.032324231449313054,0.0,0.0,
llama,all,strict_all_wrong,incremental_plurality_helpful,leave_out:42,2,800,0.0,78.0,0.0,0.0,0.046937809712194266,0.0,0.0,
llama,all,strict_all_wrong,incremental_plurality_helpful,leave_out:314159,2,800,0.0,75.0,0.0,0.0,0.04872384248280584,0.0,0.0,
llama,all,strict_all_wrong,incremental_plurality_helpful,leave_out:271828,2,800,0.0,77.0,0.0,0.0,0.04751842528243406,0.0,0.0,
llama,all,strict_all_wrong,incremental_plurality_harmful,all_seeds,3,800,0.0,115.0,0.0,0.0,0.032324231449313054,0.0,0.0,
llama,all,strict_all_wrong,incremental_plurality_harmful,leave_out:42,2,800,0.0,78.0,0.0,0.0,0.046937809712194266,0.0,0.0,
llama,all,strict_all_wrong,incremental_plurality_harmful,leave_out:314159,2,800,0.0,75.0,0.0,0.0,0.04872384248280584,0.0,0.0,
llama,all,strict_all_wrong,incremental_plurality_harmful,leave_out:271828,2,800,0.0,77.0,0.0,0.0,0.04751842528243406,0.0,0.0,
llama,all,strict_all_wrong,incremental_net,all_seeds,3,800,0.0,115.0,0.0,,,0.0,0.0,
llama,all,strict_all_wrong,incremental_net,leave_out:42,2,800,0.0,78.0,0.0,,,0.0,0.0,
llama,all,strict_all_wrong,incremental_net,leave_out:314159,2,800,0.0,75.0,0.0,,,0.0,0.0,
llama,all,strict_all_wrong,incremental_net,leave_out:271828,2,800,0.0,77.0,0.0,,,0.0,0.0,
llama,all,plurality_wrong,samecap_repair_plurality,all_seeds,3,800,53.0,230.0,0.23043478260869565,0.18070780775057688,0.2890183878293045,0.17104714912280702,0.2976190476190476,
llama,all,plurality_wrong,samecap_repair_plurality,leave_out:42,2,800,39.0,153.0,0.2549019607843137,0.1924372049079571,0.32937290471527547,0.18292682926829268,0.3333333333333333,
llama,all,plurality_wrong,samecap_repair_plurality,leave_out:314159,2,800,34.0,153.0,0.2222222222222222,0.16360722471542088,0.2944442328575761,0.1547531512605042,0.29600131578947364,
llama,all,plurality_wrong,samecap_repair_plurality,leave_out:271828,2,800,33.0,154.0,0.21428571428571427,0.15684995535880897,0.28562858825395077,0.1479279523293608,0.29008249199704494,
llama,all,plurality_wrong,long_repair_plurality,all_seeds,3,800,53.0,230.0,0.23043478260869565,0.18070780775057688,0.2890183878293045,0.17104714912280702,0.2976190476190476,
llama,all,plurality_wrong,long_repair_plurality,leave_out:42,2,800,39.0,153.0,0.2549019607843137,0.1924372049079571,0.32937290471527547,0.18292682926829268,0.3333333333333333,
llama,all,plurality_wrong,long_repair_plurality,leave_out:314159,2,800,34.0,153.0,0.2222222222222222,0.16360722471542088,0.2944442328575761,0.1547531512605042,0.29600131578947364,
llama,all,plurality_wrong,long_repair_plurality,leave_out:271828,2,800,33.0,154.0,0.21428571428571427,0.15684995535880897,0.28562858825395077,0.1479279523293608,0.29008249199704494,
llama,all,plurality_wrong,samecap_repair_any,all_seeds,3,800,22.0,230.0,0.09565217391304348,0.06401726135373566,0.1405720320160863,0.05651998597475456,0.13592233009708737,
llama,all,plurality_wrong,samecap_repair_any,leave_out:42,2,800,17.0,153.0,0.1111111111111111,0.07053863063592061,0.17073340996627512,0.06039864154604998,0.16774193548387098,
llama,all,plurality_wrong,samecap_repair_any,leave_out:314159,2,800,13.0,153.0,0.08496732026143791,0.050326516107818506,0.13993860285418874,0.04141909814323608,0.13291139240506328,
llama,all,plurality_wrong,samecap_repair_any,leave_out:271828,2,800,14.0,154.0,0.09090909090909091,0.05492529344925998,0.14680534854173694,0.047337278106508875,0.1360544217687075,
llama,all,plurality_wrong,long_repair_any,all_seeds,3,800,22.0,230.0,0.09565217391304348,0.06401726135373566,0.1405720320160863,0.05651998597475456,0.13592233009708737,
llama,all,plurality_wrong,long_repair_any,leave_out:42,2,800,17.0,153.0,0.1111111111111111,0.07053863063592061,0.17073340996627512,0.06039864154604998,0.16774193548387098,
llama,all,plurality_wrong,long_repair_any,leave_out:314159,2,800,13.0,153.0,0.08496732026143791,0.050326516107818506,0.13993860285418874,0.04141909814323608,0.13291139240506328,
llama,all,plurality_wrong,long_repair_any,leave_out:271828,2,800,14.0,154.0,0.09090909090909091,0.05492529344925998,0.14680534854173694,0.047337278106508875,0.1360544217687075,
llama,all,plurality_wrong,incremental_plurality_helpful,all_seeds,3,800,0.0,230.0,0.0,0.0,0.01642762083365077,0.0,0.0,
llama,all,plurality_wrong,incremental_plurality_helpful,leave_out:42,2,800,0.0,153.0,0.0,0.0,0.02449262363139452,0.0,0.0,
llama,all,plurality_wrong,incremental_plurality_helpful,leave_out:314159,2,800,0.0,153.0,0.0,0.0,0.02449262363139452,0.0,0.0,
llama,all,plurality_wrong,incremental_plurality_helpful,leave_out:271828,2,800,0.0,154.0,0.0,0.0,0.024337451322329527,0.0,0.0,
llama,all,plurality_wrong,incremental_plurality_harmful,all_seeds,3,800,0.0,230.0,0.0,0.0,0.01642762083365077,0.0,0.0,
llama,all,plurality_wrong,incremental_plurality_harmful,leave_out:42,2,800,0.0,153.0,0.0,0.0,0.02449262363139452,0.0,0.0,
llama,all,plurality_wrong,incremental_plurality_harmful,leave_out:314159,2,800,0.0,153.0,0.0,0.0,0.02449262363139452,0.0,0.0,
llama,all,plurality_wrong,incremental_plurality_harmful,leave_out:271828,2,800,0.0,154.0,0.0,0.0,0.024337451322329527,0.0,0.0,
llama,all,plurality_wrong,incremental_net,all_seeds,3,800,0.0,230.0,0.0,,,0.0,0.0,
