model,dataset,definition,outcome,scope,n_seeds,n_problems,numerator_count,denominator_count,estimate,binomial_wilson95_lower,binomial_wilson95_upper,cluster_ci95_lower,cluster_ci95_upper,contrast
r1,gsm8k,complete_all_correct,harm,leave_out:314159,2,400,0.0,478.0,0.0,0.0,0.007972453906511252,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,harm,leave_out:271828,2,400,0.0,484.0,0.0,0.0,0.00787440007657498,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,certain_harm,all_seeds,3,400,0.0,717.0,0.0,4.336808689942018e-19,0.00532913135570587,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,472.0,0.0,0.0,0.00807298050534444,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,478.0,0.0,0.0,0.007972453906511252,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,484.0,0.0,0.0,0.00787440007657498,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,possible_harm,all_seeds,3,400,0.0,717.0,0.0,4.336808689942018e-19,0.00532913135570587,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,472.0,0.0,0.0,0.00807298050534444,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,478.0,0.0,0.0,0.007972453906511252,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,484.0,0.0,0.0,0.00787440007657498,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,harm,all_seeds,3,400,0.0,728.0,0.0,0.0,0.005249031432141515,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,harm,leave_out:42,2,400,0.0,479.0,0.0,0.0,0.007955942370973308,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,harm,leave_out:314159,2,400,0.0,487.0,0.0,0.0,0.00782627211222885,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,490.0,0.0,0.0,0.0077787288857189595,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,728.0,0.0,0.0,0.005249031432141515,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,479.0,0.0,0.0,0.007955942370973308,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,487.0,0.0,0.0,0.00782627211222885,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,490.0,0.0,0.0,0.0077787288857189595,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,possible_harm,all_seeds,3,400,0.0,728.0,0.0,0.0,0.005249031432141515,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,possible_harm,leave_out:42,2,400,0.0,479.0,0.0,0.0,0.007955942370973308,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,possible_harm,leave_out:314159,2,400,0.0,487.0,0.0,0.0,0.00782627211222885,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,possible_harm,leave_out:271828,2,400,0.0,490.0,0.0,0.0,0.0077787288857189595,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,harm,all_seeds,3,400,0.0,717.0,0.0,4.336808689942018e-19,0.00532913135570587,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,harm,leave_out:42,2,400,0.0,472.0,0.0,0.0,0.00807298050534444,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,harm,leave_out:314159,2,400,0.0,478.0,0.0,0.0,0.007972453906511252,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,harm,leave_out:271828,2,400,0.0,484.0,0.0,0.0,0.00787440007657498,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,certain_harm,all_seeds,3,400,0.0,717.0,0.0,4.336808689942018e-19,0.00532913135570587,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,472.0,0.0,0.0,0.00807298050534444,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,478.0,0.0,0.0,0.007972453906511252,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,484.0,0.0,0.0,0.00787440007657498,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,possible_harm,all_seeds,3,400,0.0,717.0,0.0,4.336808689942018e-19,0.00532913135570587,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,472.0,0.0,0.0,0.00807298050534444,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,478.0,0.0,0.0,0.007972453906511252,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,484.0,0.0,0.0,0.00787440007657498,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,possible_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,possible_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,possible_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,possible_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,certain_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,possible_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_B_resampling
r1,math,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_B_resampling
r1,math,complete_plurality_correct,harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,possible_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,possible_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,possible_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,possible_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,certain_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,possible_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,A_to_C_combined
r1,math,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,A_to_C_combined
r1,math,complete_plurality_correct,harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,possible_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,possible_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,possible_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,B_to_C_tokens
r1,math,complete_plurality_correct,possible_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,certain_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,possible_harm,all_seeds,3,400,0.0,243.0,0.0,0.0,0.015562453888609383,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,164.0,0.0,0.0,0.02288742511942757,0.0,0.0,B_to_C_tokens
r1,math,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,161.0,0.0,0.0,0.023303960351823024,0.0,0.0,B_to_C_tokens
